id,nick,comment,refer_nick,refer,time,star
1414011288,是漓辞鸭,嗯嗯,我的姑娘在远方,哈喽哈喽,3月30日 20:28,0
1414011288,阿姨洗铁路_w,小时候以为老天爷不会让他走的可他最后还是走了，长大后以为这辈子就是她了，可是还是分开了，年纪长了想法却还是亦如当年天真而幼稚,,,3月30日 19:59,1
1414011288,星星朝我眨了眼,花落过 花开，容我一人听曲释怀，人生得意须尽欢 一首情歌两难，我们为何一别两宽。,,,3月30日 19:57,1
1414011288,Dream的青春,谢谢你,我的姑娘在远方,都他妈给老子好好的，别被爱情折磨的遍体鳞伤，有空来徐州找老子喝酒，老子请你们吃火锅，别人不爱你我爱你们，我不允许你们伤害自己听清楚了吗?陌生人，我想你们累了！,3月30日 19:41,0
1414011288,芒-然之景-,好好听,,,3月30日 19:10,0
1414011288,Solitude-_-h,生来须尽欢.,,,3月30日 18:57,0
1414011288,南客1998,我来了我来了,小洺mm,我是第979个哦,3月30日 18:54,0
1414011288,我的姑娘在远方,哈喽哈喽,是漓辞鸭,同城😂,3月30日 18:54,0
1414011288,小洺mm,我是第979个哦,,,3月30日 18:33,1
1414011288,_青山夜,希望这首宝藏不会被某音某手发现😌,,,3月30日 16:56,4
1414011288,闇剑,好听,,,3月30日 16:23,0
1414011288,迪士尼旳在逃公主,她穿着藕色的旗袍，靠在门口，葱白的玉手轻轻弹着烟灰，乌黑的卷发更显得妩媚。她垂眸，小巧的嘴唇那抹朱红夺人眼，静默了一会儿，她丢下烟蒂。侧过闪着泪花的双眸，看向远方 轻笑着，软软地道：“店家，一起风，天便凉了，再给我 温壶酒吧”,,,3月30日 16:11,1
1414011288,because小刘,人生得意须尽欢,,,3月30日 16:10,0
1414011288,碧棂,来凑个热闹,,,3月30日 16:01,0
1414011288,是漓辞鸭,碰什么爱情，一个人挺好，陌生人要开心❤,我的姑娘在远方,都他妈给老子好好的，别被爱情折磨的遍体鳞伤，有空来徐州找老子喝酒，老子请你们吃火锅，别人不爱你我爱你们，我不允许你们伤害自己听清楚了吗?陌生人，我想你们累了！,3月30日 15:42,0
1414011288,是漓辞鸭,同城😂,我的姑娘在远方,都他妈给老子好好的，别被爱情折磨的遍体鳞伤，有空来徐州找老子喝酒，老子请你们吃火锅，别人不爱你我爱你们，我不允许你们伤害自己听清楚了吗?陌生人，我想你们累了！,3月30日 15:42,0
1414011288,谓谓正果,逗她笑的人怎么可能比得过让她哭的人,我也想要歌手页,我特别喜欢的你，有一天突然告诉我你为了个男人心态崩了，然后就三天没理我，可是我们之前还是很甜啊。我原以为你是真的喜欢我，后来连一个骗子都比不过。太突然了，大概就是心里没有我吧！,3月30日 14:28,0
1414011288,椿兮乄如梦,放下了，多谢，至少以后不会为了爱情撕心裂肺,,,3月30日 13:30,0
1414011288,对角线yue,我也助一下吧,,,3月30日 12:14,0
1414011288,寂吟离殇,999+,,,3月30日 11:02,0
1414011288,寂吟离殇,能不能把须尽欢整到999+就看你们了,,,3月30日 11:02,0
1414011288,Justinnian,好想你想你想你啊 舍不得的感受但是放手的不愿，我梦到你要结婚了，我一大老爷们哭了一夜，真特么的我想你回来,,,3月30日 09:16,0
1414011288,远上寒山___,好听,,,3月30日 08:49,0
1414011288,远上寒山___,可,,,3月30日 08:47,0
1414011288,_uylt,马上要破999了,,,3月30日 04:09,0
1414011288,_请随便记起我,只不过是潜意识不放过自己,,,3月30日 01:51,0
1414011288,我起了一枪秒了ww,人生得意须尽欢,,,3月29日 22:02,0
1414011288,帮我消消黑眼圈熊猫-,wmx我要从你的世界消失了，记得要幸福啊,,,3月29日 20:08,0
1414011288,不慕山海,哇，你是吃薛之谦和毛不易长大的吧！,,,3月29日 19:42,3
1414011288,中度抑郁患者_,这是什么啊！太好听了😱😱,,,3月29日 18:17,0
1414011288,可乐汉堡c,到,Duby渡,点名！,3月29日 14:52,0
1414011288,良吾虞,加油，陌生人,我也想要歌手页,太突然了，我一脸茫然，一下子就跌到谷底，一下子不知道怎么喜欢你了，我想我已经失去了爱你的能力了,3月29日 12:55,0
1414011288,carbene湫,956报道,,,3月29日 11:19,0
1414011288,你会wink嘛_,一别两宽，却生不出欢喜,,,3月29日 10:19,0
1414011288,苏韵锦-Suyunjin,别 去 抖 音 .,,,3月29日 10:01,0
1414011288,严阿七,OKOK,我的姑娘在远方,好嘞,3月29日 08:57,0
1414011288,苹果馅粽子,我真的喜欢这首歌，不知道何时能做到“须尽欢”,,,3月29日 02:45,0
1414011288,菇志少年,不敢在想哭的时候听，以后别给我推这样的歌好吗？我受不了这样的折磨，谢谢。,,,3月29日 00:25,0
1414011288,派大星的朋友ar,嗯嗯,吃瓜人iF,感谢松弟，希望没用，痛有时可以让我记住自己曾经活过,3月28日 21:35,0
1414011288,吾乃龙爱,算了吧，不谈了，今年20了，该长大了，再读四年书，再考本科，一转眼也就26了，再去单位实习一年，一转眼就要奔30了，却还拿着一千零几的工资，我凭什么谈恋爱，人家姑娘不懂事我得懂啊,,,3月28日 18:15,1
